npmPackageName,slug,repoArchived,READMEKeyword,READMEBadge,activityBasedAbandoned,maxNumDownloads,isAbandoned,numStars
node-sass-alias-importer,javierbrea/node-sass-alias-importer,0,0,0,0,14384,0,7
textarea-autosize,javierjulio/textarea-autosize,0,0,0,1,15410,1,396
angular2-csv,javiertelioz/angular2-csv,0,0,0,0,24343,0,65
vue-visible,javisperez/vue-visible,0,0,0,0,34554,0,31
vue-translate-plugin,javisperez/vuetranslate,0,0,0,0,23436,0,83
react-css-themr,javivelasco/react-css-themr,0,0,0,1,489085,1,591
subtender,Javran/subtender,0,0,0,1,11737,1,0
list.js,javve/list.js,0,0,0,0,94413,0,11150
tweezer.js,jaxgeller/tweezer.js,0,0,0,0,105238,0,384
angular2-useful-swiper,jaychase/angular2-useful-swiper,0,0,0,1,19170,1,101
apollo-upload-client,jaydenseric/apollo-upload-client,0,0,0,0,3501120,0,1514
apollo-upload-server,jaydenseric/apollo-upload-server,0,0,0,0,227966,0,1411
extract-files,jaydenseric/extract-files,0,0,0,0,4578605,0,54
fake-tag,jaydenseric/fake-tag,0,0,0,0,2099120,0,33
graphql-upload,jaydenseric/graphql-upload,0,0,0,0,4198461,0,1411
core-decorators,jayphelps/core-decorators.js,1,1,0,0,313549,1,4501
webpack-rxjs-externals,jayphelps/webpack-rxjs-externals,0,0,0,1,26165,1,17
gulp-sizereport,jaysalvat/gulp-sizereport,0,0,0,0,22120,0,38
react-native-menu,jaysoo/react-native-menu,0,0,0,1,16231,1,396
react-native-parallax-scroll-view,jaysoo/react-native-parallax-scroll-view,0,0,0,0,32367,0,2254
odata-v4-parser,jaystack/odata-v4-parser,0,0,0,1,24388,1,36
colors-cli,jaywcjlove/colors-cli,0,0,0,0,40605,0,74
@wcj/github-rank,jaywcjlove/github-rank,0,0,0,0,11647,0,1863
hotkeys-js,jaywcjlove/hotkeys,0,0,0,0,462870,0,6401
linux-command,jaywcjlove/linux-command,0,0,0,0,12028,0,27818
mocker-api,jaywcjlove/mocker-api,0,0,0,0,22784,0,477
react-hot-keys,jaywcjlove/react-hotkeys,0,0,0,0,37167,0,398
react-bootstrap-range-slider,jaywilz/react-bootstrap-range-slider,0,0,0,0,19210,0,51
cli-glob,jayzawrotny/cli-glob,0,0,0,0,11375,0,7
webhook-discord,jb3/webhook-discord,0,0,0,0,12180,0,100
s3-blob-store,jb55/s3-blob-store,0,0,0,0,29997,0,67
s3-download-stream,jb55/s3-download-stream,0,0,0,0,97544,0,18
babel-preset-es2015-node4,jbach/babel-preset-es2015-node4,1,1,0,0,115280,1,47
fitzjs,jbachand/fitzjs,0,0,0,0,10234,0,6
logrocket-fuzzy-search-sanitizer,jbailey4/logrocket-fuzzy-search-sanitizer,0,0,0,0,78601,0,33
webpack-strip-block,jballant/webpack-strip-block,0,0,0,0,48523,0,81
vue-grid-layout,jbaysolutions/vue-grid-layout,0,0,0,0,169418,0,6848
jasmine-terminal-reporter,jbblanchet/jasmine-terminal-reporter,0,0,0,1,92609,1,2
html-insert-assets,jbedard/html-insert-assets,0,0,0,0,27431,0,7
react-data-table-component,jbetancur/react-data-table-component,0,0,0,0,138641,0,1957
amperize,jbhannah/amperize,0,0,0,0,56532,0,37
faktory-worker,jbielick/faktory_worker_node,0,0,0,0,16171,0,140
gatsby-source-airtable,jbolda/gatsby-source-airtable,0,0,0,0,16271,0,217
flow-result-checker,jbreckel/flow-result-checker,0,0,0,0,14075,0,25
docker,jbt/docker,0,0,0,1,27095,1,235
spinnies,jcarpanelli/spinnies,0,0,0,0,70098,0,147
stringformat,jcayzac/stringformat.js,1,0,0,0,23765,1,17
grunt-properties-to-json,jcbvm/grunt-properties-to-json,1,1,0,0,15907,0,6
web-streams-node,JCCR/web-streams-node,0,1,0,0,21279,0,7
date-input-polyfill,jcgertig/date-input-polyfill,0,0,0,1,40638,1,62
nano-date,jcgertig/nano-date,0,0,0,0,12793,0,8
not-index,JChanceHud/not-index,0,0,0,0,35004,0,0
optional-require,jchip/optional-require,0,0,0,0,16704,0,8
uuid-random,jchook/uuid-random,0,0,0,0,146757,0,101
@jclem/logfmt2,jclem/logfmt2,0,0,0,0,48939,0,2
node-libcurl,JCMais/node-libcurl,0,0,0,0,86380,0,632
react-step-wizard,jcmcneal/react-step-wizard,0,0,0,0,63481,0,572
hexer,jcorbin/hexer,0,0,0,0,375807,0,11
material-ui-popup-state,jcoreio/material-ui-popup-state,0,0,0,0,232146,0,428
promisify-child-process,jcoreio/promisify-child-process,0,0,0,0,77739,0,60
idna-uts46,jcranmer/idna-uts46,0,0,0,0,24198,0,22
mail-notifier,jcreigno/nodejs-mail-notifier,0,0,0,0,11696,0,165
changes-stream,jcrugzz/changes-stream,0,0,0,0,26557,0,56
shortcut-buttons-flatpickr,jcsmorais/shortcut-buttons-flatpickr,0,0,0,0,17342,0,26
jquery.terminal,jcubic/jquery.terminal,0,0,0,0,13376,0,3020
csv-express,jczaplew/csv-express,0,0,0,0,15188,0,24
dbgeo,jczaplew/dbgeo,0,0,0,1,15704,1,73
geojson-precision,jczaplew/geojson-precision,0,0,0,0,17080,0,63
gitlab,jdalrymple/node-gitlab,0,0,0,0,754851,0,1451
qunit-extras,jdalton/qunit-extras,0,0,0,0,10842,0,27
jDataView,jDataView/jDataView,0,0,0,0,23294,0,543
wdio-v5-upgrade-helper-service,jdavis61/wdio-v5-upgrade-helper-service,0,1,0,0,19297,0,4
firestore-parser,jdbence/firestore-parser,0,0,0,0,17001,0,73
grunt-mocha-phantomjs,jdcataldo/grunt-mocha-phantomjs,0,0,0,0,57564,0,70
karma-notify-reporter,jdcataldo/karma-notify-reporter,0,0,0,0,58033,0,14
qim,jdeal/qim,0,0,0,0,60415,0,183
connect-mongo,jdesboeufs/connect-mongo,0,0,0,0,413757,0,1953
bootstrap-timepicker,jdewit/bootstrap-timepicker,0,1,0,0,140326,1,1640
react-fuzzy-filter,jdlehman/react-fuzzy-filter,0,0,0,0,26863,0,39
testcafe-browser-provider-puppeteer,jdobosz/testcafe-browser-provider-puppeteer,0,0,0,0,161474,0,49
json-editor,jdorn/json-editor,0,1,0,0,26880,1,5777
angular-ordinal,jdpedrie/angularjs-ordinal-filter,0,0,0,0,14271,0,51
winston-log-and-exit,jdthorpe/winston-log-and-exit,0,0,0,0,25356,0,8
diskusage,jduncanator/node-diskusage,0,0,0,0,619505,0,150
@jdw/jst,jdwije/jst,0,0,0,0,87590,0,14
assync,jdxcode/assync,1,0,0,0,11737,1,0
edit-string,jdxcode/edit-string,0,0,0,1,53324,1,0
fancy-test,jdxcode/fancy-test,0,0,0,0,277958,0,59
@fancy-test/nock,jdxcode/fancy-test-nock,0,0,0,0,11582,0,1
is-process-active,jdxcode/is-process-active,0,0,0,0,11598,0,0
netrc-parser,jdxcode/node-netrc-parser,0,0,0,1,821831,1,9
password-prompt,jdxcode/password-prompt,0,0,0,0,4813693,0,20
qqjs,jdxcode/qqjs,0,0,0,0,265336,0,13
rwlockfile,jdxcode/rwlockfile,0,0,0,1,109875,1,0
sort-pjson,jdxcode/sort-pjson,0,0,0,0,120449,0,1
stdout-stderr,jdxcode/stdout-stderr,0,0,0,0,279616,0,16
ts-lodash,jdxcode/ts-lodash,0,0,0,1,19552,1,0
fuzzaldrin-plus,jeancroy/fuzzaldrin-plus,0,0,0,1,380613,1,268
react-native-referrer,JeandeCampredon/react-native-referrer,0,0,0,0,15412,0,17
short-unique-id,jeanlescure/short-unique-id,0,0,0,0,36503,0,358
react-native-camera-roll-picker,jeanpan/react-native-camera-roll-picker,0,0,0,0,27767,0,425
react-native-slider,jeanregisser/react-native-slider,0,0,0,1,90757,1,1285
vue-json-excel,jecovier/vue-json-excel,0,0,0,0,41278,0,684
config-leaf,jed/config-leaf,1,0,0,0,52283,0,53
lave,jed/lave,1,0,0,1,36384,1,895
readmore-js,jedfoster/Readmore.js,0,0,0,0,139868,0,1497
libsodium,jedisct1/libsodium.js,0,0,0,0,95860,0,932
css-list-helpers,jedmao/css-list-helpers,0,0,0,0,171798,0,4
eclint,jedmao/eclint,1,0,0,0,70082,1,307
linez,jedmao/linez,0,0,0,1,69102,1,4
@jedmao/location,jedmao/location,0,0,0,0,14947,0,8
parse-css-font,jedmao/parse-css-font,0,0,0,0,150777,0,21
simple-glob,jedmao/simple-glob,0,0,0,0,57291,0,11
grunt-rsync,jedrichards/grunt-rsync,0,0,0,0,16152,0,221
rsyncwrapper,jedrichards/rsyncwrapper,0,0,0,0,24026,0,123
cordova-plugin-crop,jeduan/cordova-plugin-crop,1,1,0,0,11737,1,115
cordova-plugin-facebook4,jeduan/cordova-plugin-facebook4,1,1,0,0,39473,1,768
async-child-process,jedwards1211/async-child-process,0,0,0,0,16535,0,9
flow-watch,jedwards1211/flow-watch,0,0,0,0,51954,0,30
asyncdi,JedWatson/asyncdi,0,0,0,0,22595,0,9
classnames,JedWatson/classnames,0,0,0,0,24295062,0,17293
exenv,JedWatson/exenv,0,0,0,0,7405083,0,232
keystone-utils,JedWatson/keystone-utils,1,1,0,1,23153,1,56
list-to-array,JedWatson/list-to-array,0,0,0,0,42266,0,4
react-alt-text,JedWatson/react-alt-text,0,0,0,0,22697,0,32
react-codemirror,JedWatson/react-codemirror,0,0,0,1,228831,1,1548
react-domify,JedWatson/react-domify,0,0,0,1,22017,1,54
react-hammerjs,JedWatson/react-hammerjs,0,0,0,1,122185,1,940
react-input-autosize,JedWatson/react-input-autosize,0,0,0,0,10306320,0,754
@thewillhuang/react-select,JedWatson/react-select,0,0,0,0,32905,0,27156
react-tappable,JedWatson/react-tappable,0,0,0,1,62239,1,859
react-value,JedWatson/react-value,0,0,0,0,50608,0,91
store-prototype,JedWatson/store-prototype,0,0,0,0,10140,0,32
underscore-keypath,jeeeyul/underscore-keypath,0,0,0,1,279649,1,17
better-npm-audit,jeemok/better-npm-audit,0,0,0,0,16545,0,111
webfonts-loader,jeerbl/webfonts-loader,0,0,0,0,56723,0,190
dom-form-serializer,jefersondaniel/dom-form-serializer,0,0,0,0,27680,0,40
ment.io,jeff-collins/ment.io,0,0,0,0,20207,0,1130
async-hook-jl,jeff-lewis/async-hook-jl,0,0,0,0,3331538,0,4
cls-hooked,jeff-lewis/cls-hooked,0,0,0,0,2959028,0,744
async-retry.ts,Jeff-Tian/async-retry.ts,0,0,0,0,71598,0,2
gulp-better-sass-inheritance,Jeff2Ma/gulp-better-sass-inheritance,0,0,0,0,31557,0,1
sha-256-js,jeffallen6767/sha-256-js,0,0,0,1,16494,1,1
joi-browser,jeffbski/joi-browser,0,1,0,0,177810,1,272
redux-logic,jeffbski/redux-logic,0,0,0,0,49468,0,1810
redux-logic-test,jeffbski/redux-logic-test,0,0,0,0,15326,0,37
wait-on,jeffbski/wait-on,0,0,0,0,4381967,0,1791
awilix,jeffijoe/awilix,0,0,0,0,186836,0,3286
awilix-router-core,jeffijoe/awilix-router-core,0,0,0,0,16521,0,27
keyblade,jeffijoe/keyblade,0,0,0,0,33208,0,14
koa-respond,jeffijoe/koa-respond,0,0,0,0,26091,0,102
typesync,jeffijoe/typesync,0,0,0,0,77788,0,1461
yenv,jeffijoe/yenv,0,0,0,0,33379,0,107
broccoli-postcss,jeffjewiss/broccoli-postcss,0,0,0,0,156805,0,30
broccoli-postcss-single,jeffjewiss/broccoli-postcss-single,0,0,0,0,123270,0,3
ember-cli-postcss,jeffjewiss/ember-cli-postcss,0,0,0,0,124864,0,109
jest-fetch-mock,jefflau/jest-fetch-mock,0,0,0,0,2342866,0,870
img-stats,jefflembeck/img-stats,0,0,0,0,1065336,0,4
wallaby-webpack,jeffling/wallaby-webpack,0,0,0,0,80635,0,25
use-reducer-logger,jefflombard/simple-react-hook-flux-logger,0,0,0,0,19718,0,94
node-worker-pool,jeffmo/node-worker-pool,0,0,0,0,87347,0,23
redux-livequery,jeffnian88/redux-livequery,0,0,0,1,10988,1,5
tinyurl,JeffResc/TinyURL-Node.js,1,0,0,0,25935,0,28
vue-turbolinks,jeffreyguenther/vue-turbolinks,0,0,0,0,69884,0,288
spacesjs,jeffreysbrother/spacesjs,0,0,0,0,18084,0,1
laravel-elixir-webpack-official,JeffreyWay/laravel-elixir-webpack-official,0,0,0,1,47033,1,88
laravel-mix,JeffreyWay/laravel-mix,0,0,0,0,1043203,0,5232
laravel-mix-tailwind,jeffreyway/laravel-mix-tailwind,0,0,0,0,18879,0,350
diarrhea,jehy/diarrhea,0,0,0,1,15669,1,5
husky-check-email,jehy/husky-check-email,0,0,0,0,10841,0,7
grunt-shell-spawn,jeking3/grunt-shell-spawn,0,0,0,0,99220,0,63
next-absolute-url,jekrb/next-absolute-url,0,0,0,0,36521,0,301
ember-style-modifier,jelhan/ember-style-modifier,0,0,0,0,18647,0,35
dwnld-attr-polyfill,jelmerdemaat/dwnld-attr-polyfill,0,0,0,0,14293,0,13
postcss-base64,jelmerdemaat/postcss-base64,0,0,0,1,12449,1,16
report-validity,jelmerdemaat/report-validity,0,0,0,0,33461,0,6
react-native-swipe-list-view,jemise111/react-native-swipe-list-view,0,0,0,0,99717,0,2760
firebase-metrics,jemmyw/firebase-metrics,0,0,0,0,58957,0,1
none-dux,jEnbuska/none-dux,0,1,0,1,86217,1,2
bulmaswatch,jenil/bulmaswatch,0,0,0,0,30823,0,1632
accord,jenius/accord,0,0,0,0,764045,0,137
rupture,jenius/rupture,0,0,0,1,35465,1,752
@jenkins-cd/js-builder,jenkinsci/js-builder,0,0,0,0,13072,0,10
lazy-jest,JennieJi/lazy-jest,1,0,0,0,10452,0,6
node-ical,jens-maus/node-ical,0,0,0,0,32698,0,103
idb-wrapper,jensarps/IDBWrapper,0,0,0,1,325125,1,668
i18nliner,jenseng/i18nliner-js,0,0,0,1,33516,1,17
electron-positioner,jenslind/electron-positioner,0,0,0,0,11067,0,238
ember-cli-clock,jerel/ember-cli-clock,0,0,0,0,15337,0,28
ember-cli-loading-slider,jerel/ember-cli-loading-slider,0,0,0,0,26287,0,116
ember-storage,jerel/ember-storage,0,0,0,0,22120,0,29
b64-to-blob,jeremybanks/b64-to-blob,0,0,0,0,82979,0,45
next-react-svg,jeremybarbet/next-react-svg,0,0,0,0,29590,0,80
next-videos,jeremybarbet/next-videos,0,0,0,0,12236,0,73
react-native-modalize,jeremybarbet/react-native-modalize,0,0,0,0,36529,0,2772
react-native-portalize,jeremybarbet/react-native-portalize,0,0,0,0,16556,0,326
shifty,jeremyckahn/shifty,0,0,0,0,166206,0,1525
data-api-client,jeremydaly/data-api-client,0,0,0,0,27650,0,440
dynamodb-toolbox,jeremydaly/dynamodb-toolbox,0,0,0,0,11805,0,1718
lambda-api,jeremydaly/lambda-api,0,0,0,0,30342,0,1316
lambda-warmer,jeremydaly/lambda-warmer,0,0,0,0,39979,0,521
serverless-mysql,jeremydaly/serverless-mysql,0,0,0,0,49773,0,1191
redis-dump,jeremyfa/node-redis-dump,0,0,0,0,49947,0,111
yamljs,jeremyfa/yaml.js,0,0,0,0,5903186,0,882
dropify,JeremyFagis/dropify,1,0,0,1,11862,1,973
underscore.inflection,jeremyruppel/underscore.inflection,0,0,0,0,41179,0,147
uslug,jeremys/uslug,1,0,0,0,182902,0,82
i18n-2,jeresig/i18n-node-2,0,0,0,1,227541,1,507
jquery.hotkeys,jeresig/jquery.hotkeys,0,0,0,0,21205,0,2565
recursive-readdir,jergason/recursive-readdir,0,0,0,0,19662435,0,341
instafeed-lite,JeromeFitz/instafeed-lite,1,0,0,0,28783,0,1
react-instafeed,JeromeFitz/react-instafeed,1,0,0,0,28852,0,59
backbone.localstorage,jeromegn/backbone.localstorage,0,0,0,0,24497,0,1899
pg-copy-streams-binary,jeromew/node-pg-copy-streams-binary,0,0,0,0,33822,0,9
react-touch-events,jerrybendy/react-touch-events,0,0,0,0,18768,0,23
url-search-params-polyfill,jerrybendy/url-search-params-polyfill,0,0,0,0,1533283,0,592
vue2-touch-events,jerrybendy/vue-touch-events,0,0,0,0,296281,0,539
react-image-cropper,jerryshew/react-image-cropper,0,0,0,1,12291,1,175
date-utils,JerrySievert/date-utils,0,0,0,0,1838830,0,373
gulp-rsync,jerrysu/gulp-rsync,0,0,0,1,31457,1,120
simple-jsonrpc-js,jershell/simple-jsonrpc-js,0,0,0,0,15966,0,59
react-suite,jerson/react-suite,0,0,0,0,11847,0,14
autoprefixer-stylus,jescalan/autoprefixer-stylus,0,0,0,0,51762,0,154
@jesec/flood,jesec/flood,0,0,0,0,10395,0,1969
react-native-svg-charts,JesperLekland/react-native-svg-charts,0,0,0,0,91913,0,2309
card,jessepollak/card,0,0,0,0,33520,0,11617
payment,jessepollak/payment,0,0,0,0,214924,0,550
gatsby-source-s3-image,jessestuart/gatsby-source-s3-image,0,0,0,0,12459,0,35
queue,jessetane/queue,0,0,0,0,1828117,0,738
shell-source,jessetane/shell-source,0,0,0,0,34157,0,5
markerwithlabel,jesstelford/node-MarkerWithLabel,0,0,0,0,890970,0,39
react-bsod,jesstelford/react-bsod,0,0,0,0,25753,0,321
create-jest-runner,jest-community/create-jest-runner,0,0,0,0,407040,0,134
eslint-plugin-jest,jest-community/eslint-plugin-jest,0,0,0,0,12182128,0,1097
jest-editor-support,jest-community/jest-editor-support,0,0,0,0,40549,0,29
jest-extended,jest-community/jest-extended,0,0,0,0,1262426,0,2287
jest-junit,jest-community/jest-junit,0,0,0,0,5228972,0,471
jest-runner-eslint,jest-community/jest-runner-eslint,0,0,0,0,240711,0,475
jest-watch-toggle-config,jest-community/jest-watch-toggle-config,0,0,0,0,12713,0,12
jest-watch-typeahead,jest-community/jest-watch-typeahead,0,0,0,0,10876372,0,408
react-notify-toast,jesusoterogomez/react-notify-toast,0,0,0,0,27928,0,187
@jetbrains/babel-preset-jetbrains,JetBrains/babel-preset,0,0,0,0,13773,0,3
@jetbrains/eslint-config,JetBrains/eslint-config,0,0,0,0,10150,0,20
@jetbrains/icons,JetBrains/icons,0,0,0,0,11878,0,50
kotlin-playground,JetBrains/kotlin-playground,0,0,0,0,18022,0,424
@jetbrains/logos,JetBrains/logos,0,0,0,0,21983,0,26
@jetbrains/stylelint-config,JetBrains/stylelint-config-jetbrains,0,0,0,0,10200,0,7
posthtml-rename-id,JetBrains/svg-mixer,0,0,0,0,756165,0,174
svg-sprite-loader,JetBrains/svg-sprite-loader,0,0,0,0,757790,0,2006
@web-types/vue,JetBrains/web-types,0,0,NA,0,210718,0,273
express-ipfilter,jetersen/express-ipfilter,0,0,0,0,81182,0,64
textfilljs,Jetroid/textfill.js,0,0,0,0,11939,0,12
csv-validator,jettcalleja/csv-validator,0,0,0,0,126363,0,3
vue-slicksort,Jexordexan/vue-slicksort,0,0,0,0,25426,0,1452
babel-plugin-typescript-strip-namespaces,jeysal/babel-plugin-typescript-strip-namespaces,0,1,0,0,28565,1,8
json-typescript-mapper,jf3096/json-typescript-mapper,0,0,0,1,12949,1,141
redux-saga-test-plan,jfairbank/redux-saga-test-plan,0,0,0,0,620339,0,1244
revalidate,jfairbank/revalidate,0,0,0,1,66384,1,363
ngx-malihu-scrollbar,jfcere/ngx-malihu-scrollbar,0,0,0,0,13828,0,58
ngx-markdown,jfcere/ngx-markdown,0,0,0,0,248677,0,1002
knex-postgis,jfgodoy/knex-postgis,0,0,0,0,28272,0,181
ecstatic,jfhbrook/node-ecstatic,0,1,0,0,11626963,1,974
react-native-onboarding-swiper,jfilter/react-native-onboarding-swiper,0,0,0,0,14354,0,927
ng-combo-date-picker,jfmdev/ngComboDatePicker,1,0,0,0,10893,0,23
simple-spellchecker,jfmdev/simple-spellchecker,0,0,0,0,56498,0,71
enhance-visitors,jfmengels/enhance-visitors,0,0,0,0,356970,0,3
eslint-plugin-fp,jfmengels/eslint-plugin-fp,0,0,0,0,261118,0,968
eslint-plugin-import-order,jfmengels/eslint-plugin-import-order,0,1,0,0,23969,1,42
eslint-plugin-lodash-fp,jfmengels/eslint-plugin-lodash-fp,0,0,0,0,74545,0,148
eslint-rule-documentation,jfmengels/eslint-rule-documentation,0,0,0,0,154768,0,30
fuzzy-matching,jfmengels/fuzzy-matching,0,0,0,0,22898,0,23
elm-review,jfmengels/node-elm-review,0,0,0,0,14288,0,44
autocosts,jfoclpf/autocosts,0,0,0,0,12799,0,34
@status/codes,jfrazx/status-codes,0,0,0,0,14527,0,6
bower-art-resolver,JFrogDev/bower-art-resolver,0,0,0,0,54983,0,15
express-unless,jfromaniello/express-unless,0,0,0,0,1633472,0,171
lru-memoizer,jfromaniello/lru-memoizer,0,0,0,0,2366494,0,26
npm-install-retry,jfromaniello/npm-install-retry,0,0,0,0,35160,0,21
passport.socketio,jfromaniello/passport.socketio,1,1,0,1,78087,1,657
selfsigned,jfromaniello/selfsigned,0,0,0,0,32330827,0,221
url-join,jfromaniello/url-join,0,0,0,0,19941734,0,344
substyle,jfschwarz/substyle,0,0,0,0,292206,0,36
cache-swap,jgable/cache-swap,0,0,0,0,151464,0,1
grunt-lesslint,jgable/grunt-lesslint,0,0,0,0,23609,0,76
grunt-phplint,jgable/grunt-phplint,0,0,0,0,21478,0,24
gulp-cache,jgable/gulp-cache,0,0,0,0,121752,0,134
markdown-it-prism,jGleitz/markdown-it-prism,0,0,0,0,34729,0,82
react-user-media,jgradim/react-user-media,0,0,0,1,12849,1,15
sass-extract,jgranstrom/sass-extract,0,0,0,1,66931,1,187
sass-extract-loader,jgranstrom/sass-extract-loader,0,0,0,1,35564,1,44
mxgraph,jgraph/mxgraph,1,1,0,0,73035,1,6728
bulma,jgthms/bulma,0,0,0,0,821475,0,48019
minireset.css,jgthms/minireset.css,0,0,0,0,25852,0,2735
dotnet,jhaker/nodejs-dotnet,0,0,0,1,32319,1,3
msbuild,jhaker/nodejs-msbuild,0,0,0,0,74565,0,17
svg-react-loader,jhamlet/svg-react-loader,0,0,0,1,679549,1,558
@jhanssen/options,jhanssen/options,0,0,0,0,47223,0,0
grunt-exec,jharding/grunt-exec,0,0,0,0,314461,0,248
html-webpack-include-assets-plugin,jharris4/html-webpack-include-assets-plugin,0,0,0,0,137303,0,254
html-webpack-tags-plugin,jharris4/html-webpack-tags-plugin,0,0,0,0,176017,0,254
fast-diff,jhchen/fast-diff,0,0,0,0,21257096,0,620
babel-preset-es2015-node6,jhen0409/babel-preset-es2015-node6,0,0,0,0,31941,0,133
react-native-devsettings-android,jhen0409/react-native-devsettings-android,0,1,0,0,10536,0,23
remotedev-rn-debugger,jhen0409/remotedev-rn-debugger,0,0,0,0,22634,0,243
rn-host-detect,jhen0409/rn-host-detect,0,0,0,0,475284,0,15
ember-cli-chartist,jherdman/ember-cli-chartist,0,0,0,0,24330,0,57
gulp-rm,jhermsmeier/gulp-rm,0,0,0,0,11944,0,4
apple-data-compression,jhermsmeier/node-apple-data-compression,0,0,0,0,14081,0,6
chs,jhermsmeier/node-chs,0,0,0,1,19194,1,5
google-polyline,jhermsmeier/node-google-polyline,0,0,0,0,20267,0,38
gpt,jhermsmeier/node-gpt,0,0,0,0,16913,0,18
http-link-header,jhermsmeier/node-http-link-header,0,0,0,0,1274813,0,38
mbr,jhermsmeier/node-mbr,0,0,0,0,19199,0,10
udif,jhermsmeier/node-udif,0,0,0,0,13789,0,13
vcf,jhermsmeier/node-vcf,0,0,0,0,20453,0,100
mp4-box-encoding,jhiesey/mp4-box-encoding,0,0,0,0,67084,0,48
stream-http,jhiesey/stream-http,0,0,0,0,45839572,0,349
videostream,jhiesey/videostream,0,0,0,0,67200,0,244
css-vars-ponyfill,jhildenbiddle/css-vars-ponyfill,0,0,0,0,433761,0,1454
generator-jhipster,jhipster/generator-jhipster,0,0,0,0,179345,0,21170
jhipster-core,jhipster/jhipster-core,1,0,0,0,240178,0,344
jhipster-uml,jhipster/jhipster-uml,1,1,0,0,13928,1,258
ng-jhipster,jhipster/ng-jhipster,1,0,0,0,111127,0,123
prettier-plugin-java,jhipster/prettier-java,0,0,0,0,199570,0,1023
react-jhipster,jhipster/react-jhipster,0,0,0,0,39021,0,82
rewire,jhnns/rewire,0,0,0,0,1113149,0,3067
rewire-webpack,jhnns/rewire-webpack,0,0,0,0,48431,0,121
react-hookstore,jhonnymichel/react-hookstore,1,0,0,0,40197,0,274
globi-data,jhpoelen/eol-globi-data-js,0,0,0,0,40236,0,1
follow,jhs/follow,0,0,0,0,166134,0,15
pixl-request,jhuckaby/pixl-request,0,0,0,0,11889,0,3
pixl-tools,jhuckaby/pixl-tools,0,0,0,0,11566,0,3
pixl-xml,jhuckaby/pixl-xml,0,0,0,0,35171,0,77
webcamjs,jhuckaby/webcamjs,0,0,0,0,22508,0,2474
backbone-query-parameters,jhudson8/backbone-query-parameters,0,0,0,0,19956,0,390
react-chartjs,jhudson8/react-chartjs,1,0,0,1,43062,1,2932
react-events,jhudson8/react-events,0,0,0,0,22747,0,83
gulp-cachebust,jhuesos/gulp-cachebust,0,0,0,0,12929,0,9
limiter,jhurliman/node-rate-limiter,0,0,0,0,6090836,0,1474
eslint-plugin-immutable,jhusain/eslint-plugin-immutable,0,0,0,0,48427,0,911
bridjs,jiahansu/BridJS,0,0,0,0,10017,0,60
node-getopt,jiangmiao/node-getopt,0,0,0,0,113318,0,42
monapt,jiaweihli/monapt,0,0,0,1,27620,1,172
ng-animate,jiayihu/ng-animate,0,0,0,0,34909,0,719
